-12.0527702981,-77.0288293209
-12.0562579084,-77.0700086991
-12.0532299579,-77.0270203889
-12.0459371147,-77.0374053247
-12.0481404018,-77.0354436857
-12.1305767694,-77.0295814094
-12.0455952188,-77.0394268403
-12.1283377098,-77.0260699362
-11.9912814602,-77.0660161263
-12.1280055275,-77.025465137
-12.0467241586,-77.0348712237
-12.0450093056,-77.0425345883
-12.0461543482,-77.0367713742
-12.0441304233,-77.0406020985
-12.0501171212,-77.0256343625
-12.1270765463,-77.0255882636
-12.0443024357,-77.0355060728
-12.1300226251,-77.0273766472
-12.0426570342,-77.0391460827
-12.0500825069,-77.029645237
-12.0513072224,-77.0305170666
-12.0502730646,-77.0263030553
-12.0536642347,-77.0275087154
-12.0426866059,-77.0392081273
-12.0426478387,-77.0422589794
-12.0493938439,-77.0299185573
-12.0453355109,-77.0344674935
-12.0501812359,-77.0301456336
-12.0448746071,-77.0378508022
-12.0493080665,-77.0343463046
-12.0481020356,-77.0323284767
-12.0529875927,-77.0284402982
-12.1280531338,-77.0275004008
-12.1311242772,-77.0256204836
-12.0531503422,-77.0276296731
-12.1279182508,-77.0279350108
-12.049493692,-77.0309290207
-12.0507119808,-77.0271439818
-12.0453006654,-77.0390273089
-12.0437417943,-77.0380807654
-12.0489720494,-77.0328426372
-12.0426477157,-77.0387567173
-12.0501857821,-77.0310262685
-12.1271556743,-77.0263446323
-12.0460980937,-77.0409998146
-12.0474418706,-77.032742487
-12.0507393945,-77.0262481033
-12.0497943996,-77.0282303603
-12.0451765206,-77.0378101279
-12.1273241435,-77.0254263527
-12.1287247649,-77.0259017512
-12.043216257,-77.0384067171
-12.0456133065,-77.0380987406
-12.0505655886,-77.0343261129
-12.0470711569,-77.0339294492
-12.0432535666,-77.0394349254
-12.0500346261,-77.0268600567
-12.0528129041,-77.030089847
-12.0511327997,-77.0307733881
-12.0457017338,-77.042364705
-12.0473774068,-77.0348330971
-12.0492602531,-77.032010389
-12.0456088519,-77.0359504564
-12.0440793689,-77.0345508272
-12.0535342424,-77.0254798799
-12.0485894939,-77.031533004
-12.0429429118,-77.0379036171
-12.0470083154,-77.0344604901
-12.0435628944,-77.0388199311
-12.0526129617,-77.0298329734
-12.0511139984,-77.0296884393
-12.0449060496,-77.0380972668
-12.043840713,-77.0415677687
-12.1270398803,-77.0258520614
-12.1274622895,-77.0282247092
-12.1272280627,-77.0262915441
-12.0438931642,-77.038926106
-12.0485365518,-77.0369114175
-12.044724666,-77.0380487706
-12.0504742499,-77.02709843
-12.130082119,-77.0286608715
-12.0484358861,-77.0316942258
-12.0452559746,-77.0372795184
-12.0502895937,-77.0279989569
-12.0472519866,-77.0345833434
-12.0505496287,-77.0334217733
-12.0651182723,-76.7631520622
-12.0481512493,-77.0350810808
-12.1294929744,-77.0259894608
-12.0475509286,-77.0342002924
-12.0527339586,-77.0293820597
-12.0468955282,-77.0307674517
-12.0421981361,-77.0389731111
-12.0496503576,-77.0317448181
-12.0482548972,-77.0335144942
-12.1299900186,-77.0284497195
-12.0464461523,-77.0409321265
-12.0441710517,-77.0423706377
-12.0529399914,-77.0293062136
-12.0506015915,-77.0319135437
-11.9958755005,-77.1041336484
-12.0423521356,-77.0396458612
-12.044858516,-77.035182427
-12.0462486964,-77.0365684514
-12.0424983324,-77.0399182838
-12.0544341567,-77.0277060756
-12.0422842333,-77.0423054804
-12.1300341921,-77.0254834878
-12.0449515923,-77.0379801708
-12.0445667419,-77.0407699748
-12.0482668156,-77.0317338556
-11.6454085573,-76.8604162238
-12.0519906592,-77.0287312911
-12.047709881,-77.0374046554
-12.1295301293,-77.0288041784
-12.1281196248,-77.0265794721
-12.0200572118,-77.1149933486
-12.131633448,-77.0255340038
-12.0442017332,-77.0375218791
-12.1281711878,-77.0274633968
-12.0506969809,-77.0315843765
-12.1285521154,-77.0299650554
-12.0533402586,-77.0281688812
-12.1304062963,-77.0260910393
-12.0508487534,-77.0270939888
-12.053060544,-77.0275583246
-12.0424448735,-77.0385697656
-12.0451547673,-77.0384952925
-12.0486072412,-77.0381106824
-12.1282437236,-77.0280312438
-12.0495981287,-77.0292833582
-12.1303800736,-77.0265745069
-12.0538948138,-77.0284552057
-11.5994971592,-76.8197789453
-12.0424358953,-77.0398776688
-12.0486876832,-77.0343239765
-11.9682571867,-76.704821275
-12.0541976357,-77.0273328109
-12.0450544179,-77.035419414
-12.0455321859,-77.039161244
-12.045378141,-77.0382205044
-12.0437569021,-77.039507375
-12.0417003009,-77.0396680408
-12.0500652392,-77.032832727
-12.0441007556,-77.0412255354
-12.0443414539,-77.0363656271
-12.0538745969,-77.0300124024
-12.0511978768,-77.0275260431
-12.048543671,-77.0384109653
-12.053765732,-77.0269844769
-11.9890822702,-76.8849350549
-12.048276477,-77.0347466572
-12.0522019209,-77.0288162981
-12.0502683783,-77.0283647994
-12.1284520066,-77.0273708808
-12.1305900927,-77.0297696332
-12.0449777708,-77.0414366895
-12.0439385987,-77.0407293476
-12.1278740775,-77.0285225148
-12.1315306282,-77.0258771987
-12.0446775642,-77.0385180737
-12.1302489209,-77.028079455
-12.0462177311,-77.0347009578
-12.049690817,-77.0265662977
-12.0456798524,-77.0405947701
-12.0436479558,-77.0395295982
-12.1272709287,-77.0267241437
-11.9618097284,-77.1255629759
-12.1308077927,-77.0253934113
-12.0512846124,-77.0273008371
-12.044794302,-77.0404554464
-11.8408981069,-76.9258983347
-12.0503135469,-77.0325296278
-12.0482747415,-77.0349061227
-11.96383,-77.089898
-12.1293845227,-77.0299701057
-12.0485530623,-77.0332369968
-12.0476403492,-77.0367302311
-12.0517750648,-77.0332398275
-12.0501165431,-77.0286732737
-12.0482194568,-77.0364723083
-12.1316494705,-77.0269807826
-11.9419497436,-77.0230654134
-12.0427056314,-77.0381948162
-12.054493807,-77.0300179802
-12.0509084419,-77.0298435586
-12.1268970039,-77.0270787395
-12.0457094958,-77.0387662063
-12.0526069055,-77.026295285
-12.131802143,-77.0268088436
-12.0488719522,-77.0298856786
-12.0482850121,-77.0385268479
-12.0495546526,-77.0300297951
-12.0417750658,-77.0419852809
-12.0440230434,-77.0349396868
-12.0519670257,-77.0267966167
-12.0500545773,-77.0291594761
-12.1313849267,-77.0299726313
-12.0489479441,-77.0337902308
-12.0514479946,-77.0313593268
-12.0063499485,-76.8454355098
-12.1317785277,-77.0254112361
-12.0510181098,-77.0313407149
-11.7721110745,-76.9839260207
-12.0512480119,-77.0324849847
-12.0500152853,-77.0294150213
-12.0533527172,-77.0291548116
-12.0449218946,-77.0380885141
-12.0512233346,-77.032643126
-12.0482368968,-77.033380916
-12.0443424131,-77.0364285874
-12.1310298517,-77.0282876935
-12.0456402396,-77.0404591455
-12.0415265688,-77.0380756402
-12.036226993,-77.0788954634
-12.0473237175,-77.0377161383
-12.0462673103,-77.0389422731
-12.0474409081,-77.0385754775
-12.129692603,-77.0271503332
-12.0503738767,-77.0257609084
-12.0493417073,-77.0341305931
-11.9495235319,-76.8896907888
-12.0481853544,-77.034316834
-12.0429189468,-77.0427520006
-12.1311997091,-77.0286136724
-12.0452384375,-77.034304786
-12.1283083925,-77.0299112504
-12.0359243187,-76.9669133973
-12.1278691643,-77.0260292412
-12.0486898327,-77.0356155207
-12.1276695256,-77.0293508034
-12.0479614377,-77.0296371972
-12.0430118081,-77.0417866535
-12.0531918845,-77.0280767808
-12.0451507859,-77.0385140481
-12.0541693171,-77.0283846745
-12.0587501084,-77.0628227359
-11.8597193426,-77.0893685696
-12.0533342252,-77.0269673136
-12.0517990423,-77.0299818213
-12.1284065431,-77.0285837846
-12.0521919032,-77.0267320853
-12.0485680504,-77.0341160142
-12.0437770187,-77.0365770837
-12.054258488,-77.025973267
-12.0543905091,-77.026528186
-12.0442933283,-77.041022841
-12.0526091073,-77.0288219694
-12.0461782524,-77.0389907896
-12.0516768003,-77.0260507205
-12.0445586778,-77.0359819387
-12.0505736364,-77.0301544371
-12.0528916295,-77.0270807618
-12.0441525359,-77.0357592536
-12.0492819032,-77.0302080083
-12.0505347182,-77.0305863202
-12.0486501253,-77.0326179728
-12.0444645236,-77.0397189164
-12.0484703111,-77.0314739948
-12.050212994,-77.027752644
-12.0536493458,-77.0270840076
-12.0483285006,-77.0378660253
-12.0451520474,-77.0412010885
-12.0283359219,-76.8224039759
-12.0496056903,-77.0277173419
-12.0496664391,-77.0266357043
-12.0476482603,-77.031570851
-12.0439192858,-77.0368404389
-12.0444594894,-77.0396241299
-12.0519313359,-77.0283765894
-12.0537929607,-77.0278430924
-12.0439256719,-77.0350231303
-12.0542789977,-77.0258942903
-12.0534957808,-77.0259923092
-12.0505032298,-77.0298701145
-12.1274698302,-77.0254584651
-12.052842221,-77.0264948291
-12.1312918022,-77.0282304829
-12.0450873709,-77.0424551325
-12.0485693706,-77.0330054216
-12.0529612356,-77.0259960964
-12.0462676618,-77.0416664412
-12.0507166666,-77.0252751906
-12.0487127266,-77.0348929612
-12.1290188291,-77.0255179594
-11.6555597507,-77.0415045167
-12.0501896796,-77.026374694
-12.0511884255,-77.0297544064
-12.0435407089,-77.0420919874
-12.0443125239,-77.0406711236
-12.1279844339,-77.0265202944
-12.1277191263,-77.0267545029
-11.9631481962,-76.8357579925
-11.6035852878,-76.7101588465
-11.9956407032,-77.0035508386
-12.0470439379,-77.0362586011
-12.0495429738,-77.0278870398
-12.0474231321,-77.0300008059
-12.0512549513,-77.0325455597
-12.0461654629,-77.0379973181
-12.1278569722,-77.0279000622
-12.1303116798,-77.0254723949
-11.8217042472,-76.8849234985
-12.0522913855,-77.0269537687
-12.0458431097,-77.036146996
-12.0486793352,-77.0312263754
-12.0474517151,-77.0341337291
-12.0544189796,-77.0253784644
-12.1290287358,-77.0270078749
-12.0447467705,-77.0380851096
-12.0473880836,-77.0361850594
-12.0543854867,-77.0268603071
-12.0473869382,-77.034611513
-12.1289972506,-77.0298481041
-12.1292224024,-77.0259362407
-12.0471493842,-77.036944811
-12.0464084897,-77.0397076117
-12.0509405586,-77.0286542374
-12.051157948,-77.0333897478
-12.1271552559,-77.0283240429
-12.0296249797,-77.0613760158
-12.1278929351,-77.0278269092
-12.12690823,-77.025519996
-12.127147087,-77.0280253591
-12.1287347662,-77.0286773398
-12.0453266086,-77.0392600377
-11.9374003808,-76.8397751818
-12.0456801272,-77.0406167223
-12.0424849851,-77.0409696763
-12.0429579209,-77.0404013196
-12.0450018315,-77.0386539221
-12.048240293,-77.0372369033
-12.0427008197,-77.0385445236
-11.8096868626,-77.1346694192
-12.0444388713,-77.0419732996
-12.0489580643,-77.0328668178
-11.9329819123,-76.6955030863
-12.0476454432,-77.0361177882
-12.0424583972,-77.0410171879
-12.0478803302,-77.0356227355
-12.0496557216,-77.0295149344
-12.0468193454,-77.0348049691
-12.0448318109,-77.0380610695
-12.128205842,-77.0288816762
-12.0476224,-77.0380772911
-12.0511669041,-77.0308441622
-12.049737498,-77.030194094
-12.0504658346,-77.0296792499
-12.0444607434,-77.0381657364
-11.6107738919,-77.1123268804
-12.0419160192,-77.0418931838
-12.0484617205,-77.0335100775
-12.0473893819,-77.036317217
-11.8956407238,-77.1493466896
-12.0532277874,-77.0265299942
-12.1280733214,-77.026203383
-12.0541799675,-77.0261810269
-12.043219843,-77.0413226845
-12.0523243932,-77.0252450067
-12.1318039538,-77.0261587286
-12.0502532242,-77.0317792611
-12.0474033766,-77.0365109102
-12.0514045571,-77.0257403771
-12.0495671003,-77.0279462307
-12.0444886971,-77.03479817
-12.1317500589,-77.0259818121
-12.1306715982,-77.029172214
-12.1272497219,-77.0288993687
-12.0441004736,-77.0396338488
-12.1270187766,-77.0290113757
-12.0457486413,-77.0398017943
-12.0396426191,-76.8512207545
-12.044527866,-77.0365689728
-12.0440214837,-77.0388535367
-12.0526606877,-77.0273411256
-12.045028445,-77.0348133829
-12.0418446374,-77.0408558657
-12.0473073985,-77.0342680265
-12.049040022,-77.033031615
-12.0453409431,-77.0365927258
-12.0424289404,-77.0381362458
-12.0429510209,-77.0379055643
-12.1287257791,-77.0271833374
-12.042862895,-77.0386891752
-12.048366363,-77.0368252363
-12.0509579727,-77.0297037131
-12.0515788253,-77.0296420287
-12.0463599153,-77.0386788835
-12.0535638631,-77.0253947607
-12.0440672092,-77.0384809057
-12.0527289343,-77.0266468442
-12.0499049868,-77.0315299225
-12.0510948226,-77.0277059019
-12.0452387533,-77.0353003595
-12.0454447894,-77.0347506239
-12.0416920511,-77.0423407398
-12.0450410197,-77.0385762082
-12.0470689742,-77.0298749374
-12.0496977389,-77.0295789187
-12.0425836764,-77.0410689629
-12.0487283975,-77.0304407212
-12.0488688931,-77.0305431205
-12.1308210836,-77.0264765739
-12.1295010242,-77.0301614573
-12.048361919,-77.0326623437
-12.0481098993,-77.0311766416
-12.0445735914,-77.0363934436
-12.1294325933,-77.02591093
-12.0469025152,-77.035047804
-12.0453209114,-77.0362024429
-12.0505644143,-77.0264824232
-12.052770508,-77.0259970584
-12.0511050127,-77.0271616009
-12.0483922798,-77.0357314267
-12.1294731038,-77.0258819202
-12.0501045544,-77.0299490842
-12.0469889091,-77.0350977012
-12.0481330807,-77.0323452525
-12.0502781964,-77.0295300884
-12.0465841432,-77.035068576
-12.0483254074,-77.0326297967
-12.0507061914,-77.0266074577
-12.0519355512,-77.0265352042
-12.0494006264,-77.0315426666
-12.1297742075,-77.0297520535
-12.0479205163,-77.0343725946
-12.1304001765,-77.0289136574
-12.0436084393,-76.7981963056
-12.052441983,-77.0264715483
-11.566172225,-77.072251869
-12.1297158905,-77.0298243595
-12.0499954414,-77.0340222298
-12.048628425,-77.0374042017
-12.1310300419,-77.0281155238
-12.0519108002,-77.0257086518
-12.0535461254,-77.0257661405
-12.0481762205,-77.0336638434
-12.0516458144,-77.0344935239
-12.045673232,-77.0407129432
-12.0454150793,-77.0361080421
-12.0457046061,-77.038137696
-12.0445337776,-77.0371441555
-12.0515160906,-77.0329671985
-12.0443030348,-77.0370962008
-12.1284317187,-77.0265836411
-12.0348165335,-77.0790389027
-12.0555967692,-77.0014297885
-12.051174609,-77.0278178804
-12.052212074,-77.0272862913
-12.0476887479,-77.0311091395
-12.0458145118,-77.0397641791
-12.131711556,-77.0264934536
-12.0483265366,-77.0347766545
-12.0476652529,-77.038118591
-12.0455646467,-77.03569532
-12.0489719908,-77.0309001472
-12.0499546388,-77.0310110597
-12.0509427207,-77.0336652488
-12.130902819,-77.0292285326
-12.0436529051,-77.0408144462
-12.0420672432,-77.0392820392
-12.044093954,-77.034154398
-12.0435736921,-77.0423564966
-12.0536065808,-77.0285695045
-12.0325595843,-77.0804801608
-12.0491237221,-77.0302248103
-12.0502554513,-77.0281288591
-12.0484495765,-77.0297798388
-12.043230472,-77.0393324973
-12.0511036774,-77.0276660617
-12.0503528002,-77.0273399948
-12.1268953392,-77.0268059906
-12.0451617597,-77.0391707831
-12.0444482014,-77.0390217372
-12.0179794096,-77.0189209575
-12.0501793442,-77.02729539
-12.0453163825,-77.0399399687
-12.0450382265,-77.0365041494
-12.0483898923,-77.0313444465
-12.0509932214,-77.0300334981
-12.0534106516,-77.0296001676
-12.0529396776,-77.0804986654
-12.1301723439,-77.0292092483
-12.0516876656,-77.0340291246
-12.0496761902,-77.0265620791
-11.6804411342,-77.0635002377
-12.0526750944,-77.0283705174
-12.1274508669,-77.0270748744
-12.1301204831,-77.0273886518
-12.0479189544,-77.0362771518
-12.128947439,-77.0294267497
-12.0511598384,-77.0268381873
-12.042933648,-77.0394515655
-12.0416919465,-77.0386004854
-12.0534248337,-77.0258743362
-12.0433909693,-77.041640031
-12.013082026,-77.0336396333
-12.0419121307,-77.0410078755
-12.0441626754,-77.0389862543
-11.5668906682,-77.0962475027
-12.13017544,-77.026544696
-12.0506054373,-77.0295300406
-12.0498150896,-77.034207983
-12.0533756828,-77.0279167933
-12.0497079616,-77.0317243984
-12.0508710347,-77.0252745439
-12.0451523122,-77.036968537
-11.9913219334,-76.9960417812
-12.0511840165,-77.0252458465
-12.1316989275,-77.0284800145
-12.0473090161,-77.0299731879
-12.0522018114,-77.0252794065
-12.0438139618,-77.0365118575
-12.0439975632,-77.0401849635
-12.1274436306,-77.0266890786
-12.0437281709,-77.0378479726
-12.128446552,-77.0279087525
-12.0448933983,-77.035442185
-12.0498208517,-77.0302861189
-12.0461085153,-77.0396414018
-12.0414684997,-77.0405976071
-12.0480866073,-77.0344349629
-12.1307899936,-77.0274675116
-12.0510133949,-77.0312019308
-12.0510610999,-77.0257041837
-12.0450252224,-77.0364287222
-12.045468213,-77.0365989722
-12.0516238189,-77.0273418387
-12.0445093289,-77.0358687564
-12.0462504158,-77.0415140609
-12.0530588544,-77.0257433998
-12.1295655049,-77.0277929028
-12.1273855864,-77.0292598083
-12.1290137644,-77.0263928901
-12.0422612805,-77.0393758282
-12.0447476128,-77.0413923197
-12.0461596824,-77.0343435133
-11.9722685378,-77.0431845246
-12.0440913177,-77.0378524702
-12.0462319231,-77.0362687181
-12.0475774129,-77.0328333096
-12.0323980884,-76.9912468137
-12.0506240571,-77.0315523011
-12.0502504337,-77.0304893619
-12.0506435868,-77.030174065
-12.0511669587,-77.0293392357
-12.0439018649,-77.0425495394
-12.0598993058,-77.0825275031
-12.130430844,-77.0294368659
-12.0429634753,-77.0425534075
-11.800573703,-76.8629770624
-12.0470392147,-77.0322305524
-12.0462833508,-77.0427417823
-12.0495823071,-77.0312759881
-12.1274538343,-77.0299973335
-12.1302273921,-77.0277329095
-12.0460318953,-77.0350579655
-12.053396875,-77.0275601512
-12.0447241933,-77.0343314287
-12.0466067644,-77.0356971347
-12.0487844948,-77.0311394984
-12.0433211359,-77.0405859087
-12.0438001694,-77.0357528214
-12.0516692613,-77.0301498587
-12.1293982213,-77.0292959372
-12.0514566524,-77.0307420036
-12.1309153413,-77.0277877846
-12.0513508957,-77.0292199674
-12.1311723822,-77.0267047084
-12.0488261532,-77.0305836544
-12.053401386,-77.0270723598
-12.1316024883,-77.0296308567
-12.0461024123,-77.0398412099
-12.1283134896,-77.027436262
-12.0440071163,-77.0389535599
-12.0421633944,-77.0424917996
-11.7202512582,-77.0406910258
-12.1275501221,-77.027248357
-12.1287689014,-77.0272532654
-12.0478439296,-77.0320233685
-12.0522576083,-77.0262550032
-12.0514764976,-77.0262253275
-12.0509983308,-77.0274348342
-12.0423107828,-77.0386750103
-12.0178429605,-77.0580119218
-12.0524417598,-77.0289282199
-12.042915736,-77.0387717396
-12.0486963869,-77.0377908315
-12.0521778053,-77.0278568983
-12.0485708011,-77.0298040391
-12.0446279955,-77.0386726784
-12.0473276671,-77.0342043396
-12.0499553927,-77.081272848
-12.0509114767,-77.0300795464
-12.0492568964,-77.0336485173
-12.0525968426,-77.0259900419
-12.0462769583,-77.0352969686
-12.0425882211,-77.0402457782
-12.0503758037,-77.026622692
-12.0456027243,-77.0408011591
-12.0513843525,-77.0318019293
-12.1285477608,-77.0261518766
-12.0473932202,-77.0364081221
-12.0496354589,-77.0254622062
-12.0501167008,-77.0307668058
-12.1269844382,-77.0291428594
-12.044939565,-77.035073681
-12.0486381081,-77.0330701855
-12.0426176153,-77.0388904491
-12.0475206565,-77.0342225198
-11.8871471475,-76.7975362315
-12.0455584399,-77.0349925581
-12.0322110455,-77.0746157129
-12.0479049573,-77.0371991267
-12.0496977311,-77.03360063
-12.0439134161,-77.0409210287
-12.0454099499,-77.0369989714
-12.0420826509,-77.0383581503
-12.0506424081,-77.032026703
-12.0485628465,-77.0380716162
-12.0552064856,-77.0820642361
-12.0517629688,-77.0298169119
-12.1290314981,-77.028829052
-12.1269283597,-77.0294071296
-12.045337429,-77.0389976469
-12.1307208799,-77.026081649
-12.0483186097,-77.034088687
-12.0478716123,-77.0300994912
-12.128970006,-77.0256232786
-12.0499054754,-77.0316169909
-12.0424723419,-77.0401588642
